"cluster","month","day","ave_occupancy","predicted"
6,10,8,0.222140998299087,0.206243091610632
6,10,9,0.196806751255281,0.200961660273101
6,10,10,0.209544889342683,0.196963328825061
6,10,11,0.2465350356343,0.245994643410171
6,10,12,0.3275437532239,0.293216700369674
6,10,14,0.204118142886525,0.186317594621865
6,10,15,0.217819255907491,0.206243091610632
6,10,16,0.228733217354541,0.200961660273101
6,10,17,0.217552835236659,0.196963328825061
6,10,18,0.238750410129087,0.245994643410171
6,10,19,0.324062136801107,0.293216700369674
6,10,21,0.214415794581236,0.186317594621865
6,10,22,0.18566582926877,0.206243091610632
6,10,23,0.230268273393273,0.200961660273101
6,10,24,0.203312547338283,0.196963328825061
6,10,25,0.218414363414363,0.245994643410171
6,10,26,0.253784869134134,0.293216700369674
6,10,28,0.190600714644832,0.186317594621865
6,10,29,0.227944665628489,0.206243091610632
6,10,30,0.207588469536999,0.200961660273101
6,10,31,0.222767804091333,0.196963328825061
6,11,1,0.262074798159357,0.245994643410171
6,11,2,0.297591118032294,0.293216700369674
6,11,4,0.173747804483099,0.186317594621865
6,11,5,0.225571895424837,0.206243091610632
6,11,6,0.246123337446867,0.200961660273101
6,11,7,0.240252831319008,0.196963328825061
6,11,8,0.261302780144692,0.245994643410171
6,11,9,0.338377651760005,0.293216700369674
6,11,11,0,0.186317594621865
6,11,12,0.250606791084732,0.206243091610632
6,11,13,0.242703895369337,0.200961660273101
6,11,14,0.278954570756041,0.196963328825061
6,11,15,0.281522915401592,0.245994643410171
6,11,16,0.426600117611147,0.293216700369674
6,11,18,0.242772566485802,0.186317594621865
6,11,19,0.274132589224501,0.206243091610632
6,11,20,0.24088123273785,0.200961660273101
6,11,21,0.24276412313177,0.196963328825061
6,11,22,0.320023244729127,0.245994643410171
6,11,23,0.430397311022311,0.293216700369674
6,11,25,0.297746230485201,0.186317594621865
6,11,26,0.316797554977702,0.206243091610632
6,11,27,0.363139583047671,0.200961660273101
6,11,28,0,0.196963328825061
6,11,29,0.359034703042056,0.245994643410171
6,11,30,0.409901020139991,0.293216700369674
6,12,2,0.271946229832259,0.186317594621865
6,12,3,0.275874050377727,0.206243091610632
6,12,4,0.295496392904481,0.200961660273101
6,12,5,0.273178506542477,0.196963328825061
6,12,6,0.282406963951082,0.245994643410171
6,12,7,0.384667246560629,0.293216700369674
6,12,9,0.252990928597546,0.186317594621865
6,12,10,0.31248224610357,0.206243091610632
6,12,11,0.26826538657421,0.200961660273101
6,12,12,0.28439999746985,0.196963328825061
6,12,13,0.310842392901216,0.245994643410171
6,12,14,0.464677779328515,0.293216700369674
6,12,16,0.322585480287686,0.186317594621865
6,12,17,0.342261737445561,0.206243091610632
6,12,18,0.298906383649031,0.200961660273101
6,12,19,0.34556967746306,0.196963328825061
6,12,20,0.372496547570077,0.245994643410171
6,12,21,0.52933662538442,0.293216700369674
6,12,23,0.491156615035291,0.186317594621865
6,12,24,0.234562096400332,0.206243091610632
6,12,25,0,0.200961660273101
6,12,26,0.232536974871534,0.196963328825061
6,12,27,0.296635892702069,0.245994643410171
6,12,28,0.28804502278767,0.293216700369674
6,12,30,0.333220843698785,0.186317594621865
6,12,31,0.21389740773932,0.206243091610632
0,1,1,0.00347621886923403,0.266175477855736
0,1,2,0.25408560449755,0.307002336118974
0,1,3,0.317606498234377,0.307953680076515
0,1,4,0.295866088339591,0.302237582302247
0,1,5,0.324088819382895,0.337597420878373
0,1,6,0.2415941530801,0.285444027523413
0,1,8,0.239892512685992,0.266175477855736
0,1,9,0.291237645083505,0.307002336118974
0,1,10,0.301518011433635,0.307953680076515
0,1,11,0.246675919394401,0.302237582302247
0,1,12,0.316471699750945,0.337597420878373
0,1,13,0.2549529725856,0.285444027523413
0,1,15,0,0.266175477855736
0,1,16,0.340341952919056,0.307002336118974
0,1,17,0.348150934205827,0.307953680076515
0,1,18,0.297274453909085,0.302237582302247
0,1,19,0.357656094929421,0.337597420878373
0,1,20,0.256447282113216,0.285444027523413
0,1,22,0.343299346057707,0.266175477855736
0,1,23,0.333362731593668,0.307002336118974
0,1,24,0.331896747524822,0.307953680076515
0,1,25,0.352862598835425,0.302237582302247
0,1,26,0.35659519875613,0.337597420878373
0,1,27,0.30846286748748,0.285444027523413
0,1,29,0.346029887705046,0.266175477855736
0,1,30,0.365540309011886,0.307002336118974
0,1,31,0.347135329635412,0.307953680076515
0,2,1,0.361789389236824,0.302237582302247
0,2,2,0.36239232829621,0.337597420878373
0,2,3,0.294160955148244,0.285444027523413
0,2,5,0.354626995993151,0.266175477855736
0,2,6,0.330773107604956,0.307002336118974
0,2,7,0.347955005459743,0.307953680076515
0,2,8,0.340629422305681,0.302237582302247
0,2,9,0.376933345442003,0.337597420878373
0,2,10,0.31408895450114,0.285444027523413
0,2,12,0.314602185546405,0.266175477855736
0,2,13,0.355539985750302,0.307002336118974
0,2,14,0.399671716245012,0.307953680076515
0,2,15,0.366805803683155,0.302237582302247
0,2,16,0.36904636278637,0.337597420878373
0,2,17,0.324078647246059,0.285444027523413
0,2,19,0.272030847308893,0.266175477855736
0,2,20,0.36031586720096,0.307002336118974
0,2,21,0.343708990695505,0.307953680076515
0,2,22,0.359573254227242,0.302237582302247
0,2,23,0.392591735543282,0.337597420878373
0,2,24,0.339617485505994,0.285444027523413
0,2,26,0.344454940923544,0.266175477855736
0,2,27,0.330875961231061,0.307002336118974
0,2,28,0.337026249918542,0.307953680076515
0,2,29,0.36673408868656,0.302237582302247
0,3,1,0.386057375692724,0.337597420878373
0,3,2,0.358934783732071,0.285444027523413
0,3,4,0.34605895250887,0.266175477855736
0,3,5,0.355037625248361,0.307002336118974
0,3,6,0.358528332930086,0.307953680076515
0,3,7,0.357146188835559,0.302237582302247
0,3,8,0.370370040628067,0.337597420878373
0,3,9,0.312034722037749,0.285444027523413
0,3,11,0.328320272343382,0.266175477855736
0,3,12,0.347173379349415,0.307002336118974
0,3,13,0.369151397184838,0.307953680076515
0,3,14,0.365970208722705,0.302237582302247
0,3,15,0.375035444614621,0.337597420878373
0,3,16,0.329380317503869,0.285444027523413
0,3,18,0.334318075963351,0.266175477855736
0,3,19,0.350000851614802,0.307002336118974
0,3,20,0.364908531595321,0.307953680076515
0,3,21,0.356960871101477,0.302237582302247
0,3,22,0.358762892243201,0.337597420878373
0,3,23,0.294656507120341,0.285444027523413
0,3,25,0,0.266175477855736
0,3,26,0,0.307002336118974
0,3,27,0.000333330704023895,0.307953680076515
0,3,28,0.00807282804631765,0.302237582302247
0,3,29,0.249823001558474,0.337597420878373
0,3,30,0.153402121028255,0.285444027523413
0,4,1,0.191088657551486,0.266175477855736
0,4,2,0.371096910141366,0.307002336118974
0,4,3,0.368837304751253,0.307953680076515
0,4,4,0.353651921459883,0.302237582302247
0,4,5,0.385031893539453,0.337597420878373
0,4,6,0.323992294041638,0.285444027523413
0,4,8,0.299677373056171,0.266175477855736
0,4,9,0.340859220296284,0.307002336118974
0,4,10,0.363064701438235,0.307953680076515
0,4,11,0.356133413057947,0.302237582302247
0,4,12,0.371939345004718,0.337597420878373
0,4,13,0.337285689605958,0.285444027523413
0,4,15,0.337031448403964,0.266175477855736
0,4,16,0.334853540331971,0.307002336118974
0,4,17,0.376040376962909,0.307953680076515
0,4,18,0.344793218596185,0.302237582302247
0,4,19,0.350670792810868,0.337597420878373
0,4,20,0.300930860509018,0.285444027523413
0,4,22,0.322014239701324,0.266175477855736
0,4,23,0.326417555007984,0.307002336118974
0,4,24,0.323865137801678,0.307953680076515
0,4,25,0.325631112273394,0.302237582302247
0,4,26,0.373659719200845,0.337597420878373
0,4,27,0.305813798917815,0.285444027523413
0,4,29,0.312610544110176,0.266175477855736
0,4,30,0.326405071639153,0.307002336118974
0,5,1,0.355057044544837,0.307953680076515
0,5,2,0.339161539212451,0.302237582302247
0,5,3,0.355487593454103,0.337597420878373
0,5,4,0.293480995616667,0.285444027523413
0,5,6,0.309843013882028,0.266175477855736
0,5,7,0.33664184181848,0.307002336118974
0,5,8,0.362484645858521,0.307953680076515
0,5,9,0.34524103915536,0.302237582302247
0,5,10,0.36990442304309,0.337597420878373
0,5,11,0.306602079446732,0.285444027523413
0,5,13,0.28748156150223,0.266175477855736
0,5,14,0.28508245151299,0.307002336118974
0,5,15,0.323616873549521,0.307953680076515
0,5,16,0.329506334732674,0.302237582302247
0,5,17,0.328615297217407,0.337597420878373
0,5,18,0.284158290617462,0.285444027523413
0,5,20,0.300926699295297,0.266175477855736
0,5,21,0.306668383604642,0.307002336118974
0,5,22,0.35169022606802,0.307953680076515
0,5,23,0.321897932717357,0.302237582302247
0,5,24,0.346204612563975,0.337597420878373
0,5,25,0.293600397293336,0.285444027523413
0,5,27,0,0.266175477855736
0,5,28,0.302925776230761,0.307002336118974
0,5,29,0.303315333706611,0.307953680076515
0,5,30,0.319284271714032,0.302237582302247
0,5,31,0.360631329713339,0.337597420878373
0,6,1,0.301087705463466,0.285444027523413
0,6,3,0.327395727824222,0.266175477855736
0,6,4,0.3505283922713,0.307002336118974
0,6,5,0.323470843922101,0.307953680076515
0,6,6,0.3235432986481,0.302237582302247
0,6,7,0.346837272647238,0.337597420878373
0,6,8,0.27199750900779,0.285444027523413
0,6,10,0.322302972490727,0.266175477855736
0,6,11,0.320018457055377,0.307002336118974
0,6,12,0.317255224785754,0.307953680076515
0,6,13,0.312508355266809,0.302237582302247
0,6,14,0.33428484122082,0.337597420878373
0,6,15,0.283003448410503,0.285444027523413
0,6,17,0.271065873698385,0.266175477855736
0,6,18,0.297213105439976,0.307002336118974
0,6,19,0,0.307953680076515
0,6,20,0.340281817365719,0.302237582302247
0,6,21,0.339493010569179,0.337597420878373
0,6,22,0.246100735144274,0.285444027523413
0,6,24,0.289133308606033,0.266175477855736
0,6,25,0.27630383928396,0.307002336118974
0,6,26,0.290935336694214,0.307953680076515
0,6,27,0.313115814707258,0.302237582302247
0,6,28,0.324442920527521,0.337597420878373
0,6,29,0.290074033507904,0.285444027523413
0,7,1,0.289698659523704,0.266175477855736
0,7,2,0.281582500151594,0.307002336118974
0,7,3,0.330363140061667,0.307953680076515
0,7,4,0,0.302237582302247
0,7,5,0.322993390955367,0.337597420878373
0,7,6,0.253887701235021,0.285444027523413
0,7,8,0.301454624123683,0.266175477855736
0,7,9,0.288069515100656,0.307002336118974
0,7,10,0.301823239175539,0.307953680076515
0,7,11,0.311428678960924,0.302237582302247
0,7,12,0.340382348620161,0.337597420878373
0,7,13,0.257814565938824,0.285444027523413
0,7,15,0.285702134012513,0.266175477855736
0,7,16,0.288118688771344,0.307002336118974
0,7,17,0.320319205345161,0.307953680076515
0,7,18,0.309306350123204,0.302237582302247
0,7,19,0.345770116985914,0.337597420878373
0,7,20,0.268848051529463,0.285444027523413
0,7,22,0.315758226846655,0.266175477855736
0,7,23,0.304460590051479,0.307002336118974
0,7,24,0.302824644300948,0.307953680076515
0,7,25,0.303564703700042,0.302237582302247
0,7,26,0.317611552923415,0.337597420878373
0,7,27,0.262762707984848,0.285444027523413
0,7,29,0.270593045637173,0.266175477855736
0,7,30,0.297100780862514,0.307002336118974
0,7,31,0.307236262224357,0.307953680076515
0,8,1,0.312189030089085,0.302237582302247
0,8,2,0.326498165403119,0.337597420878373
0,8,3,0.272057762310343,0.285444027523413
0,8,5,0.294282463255911,0.266175477855736
0,8,6,0.299074206743203,0.307002336118974
0,8,7,0.300751535988192,0.307953680076515
0,8,8,0.308817871076749,0.302237582302247
0,8,9,0.328552678531012,0.337597420878373
0,8,10,0.274036744920812,0.285444027523413
0,8,12,0.284347450983878,0.266175477855736
0,8,13,0.311903242317559,0.307002336118974
0,8,14,0.312419759327057,0.307953680076515
0,8,15,0.330957653089755,0.302237582302247
0,8,16,0.31787306861239,0.337597420878373
0,8,17,0.275248437035922,0.285444027523413
0,8,19,0.281468350093868,0.266175477855736
0,8,20,0.291650895945504,0.307002336118974
0,8,21,0.318637144074443,0.307953680076515
0,8,22,0.317705678057535,0.302237582302247
0,8,23,0.321070614314992,0.337597420878373
0,8,24,0.274751898290297,0.285444027523413
0,8,26,0.310292748168522,0.266175477855736
0,8,27,0.303754283730968,0.307002336118974
0,8,28,0.373061781416713,0.307953680076515
0,8,29,0.329356570051679,0.302237582302247
0,8,30,0.340191489479247,0.337597420878373
0,8,31,0.280236344188682,0.285444027523413
0,9,2,7.8616352201258e-05,0.266175477855736
0,9,3,0.341906909164798,0.307002336118974
0,9,4,0.346618805598361,0.307953680076515
0,9,5,0.332674203766327,0.302237582302247
0,9,6,0.359211209588365,0.337597420878373
0,9,7,0.337287856407615,0.285444027523413
0,9,9,0.33926923973194,0.266175477855736
0,9,10,0.348528832800748,0.307002336118974
0,9,11,0.371908576236617,0.307953680076515
0,9,12,0.334359313279381,0.302237582302247
0,9,13,0.382673210428886,0.337597420878373
0,9,14,0.29995914960426,0.285444027523413
0,9,16,0.318642258882642,0.266175477855736
0,9,17,0.320271968218794,0.307002336118974
0,9,18,0.335153654686195,0.307953680076515
0,9,19,0.33581636342283,0.302237582302247
0,9,20,0.337812038989381,0.337597420878373
0,9,21,0.290578979623572,0.285444027523413
0,9,23,0.306244934530116,0.266175477855736
0,9,24,0.338175910967791,0.307002336118974
0,9,25,0.33431217308378,0.307953680076515
0,9,26,0.342884309261882,0.302237582302247
0,9,27,0.33908834757586,0.337597420878373
0,9,28,0.283468387912837,0.285444027523413
0,9,30,0.299067300999533,0.266175477855736
0,10,1,0.336907129429304,0.307002336118974
0,10,2,0.333312470066858,0.307953680076515
0,10,3,0.349856591295397,0.302237582302247
0,10,4,0.371842246789867,0.337597420878373
0,10,5,0.283488424675899,0.285444027523413
0,10,7,0.309964189538033,0.266175477855736
0,10,8,0.333264141728268,0.307002336118974
0,10,9,0.31796041611798,0.307953680076515
0,10,10,0.331996078360601,0.302237582302247
0,10,11,0.368235884093422,0.337597420878373
0,10,12,0.330662983230495,0.285444027523413
0,10,14,0.257225652297791,0.266175477855736
0,10,15,0.352745877000174,0.307002336118974
0,10,16,0.342865093632844,0.307953680076515
0,10,17,0.344842088670424,0.302237582302247
0,10,18,0.346653891524234,0.337597420878373
0,10,19,0.294299322374778,0.285444027523413
0,10,21,0.313403331411158,0.266175477855736
0,10,22,0.320773613819792,0.307002336118974
0,10,23,0.347714380906349,0.307953680076515
0,10,24,0.327575643385799,0.302237582302247
0,10,25,0.3349614673111,0.337597420878373
0,10,26,0.292540244903378,0.285444027523413
0,10,28,0.306787854673427,0.266175477855736
0,10,29,0.329276675301081,0.307002336118974
0,10,30,0.325559585271627,0.307953680076515
0,10,31,0.333897975351974,0.302237582302247
0,11,1,0.355514257512884,0.337597420878373
0,11,2,0.363073258975177,0.285444027523413
0,11,4,0.301332688144959,0.266175477855736
0,11,5,0.334649211202474,0.307002336118974
0,11,6,0.338349699467561,0.307953680076515
0,11,7,0.321850270990954,0.302237582302247
0,11,8,0.33789760497826,0.337597420878373
0,11,9,0.29942036532905,0.285444027523413
0,11,11,0,0.266175477855736
0,11,12,0.343268317995445,0.307002336118974
0,11,13,0.327276260705277,0.307953680076515
0,11,14,0.342738119571951,0.302237582302247
0,11,15,0.354308732674596,0.337597420878373
0,11,16,0.318215521332026,0.285444027523413
0,11,18,0.324810821106701,0.266175477855736
0,11,19,0.339255950599826,0.307002336118974
0,11,20,0.327952363934317,0.307953680076515
0,11,21,0.333843014547443,0.302237582302247
0,11,22,0.362623166196263,0.337597420878373
0,11,23,0.313437068833804,0.285444027523413
0,11,25,0.385080142420417,0.266175477855736
0,11,26,0.421122117113179,0.307002336118974
0,11,27,0.394753361825879,0.307953680076515
0,11,28,0,0.302237582302247
0,11,29,0.341724444813191,0.337597420878373
0,11,30,0.353664316994531,0.285444027523413
0,12,2,0.326604175634107,0.266175477855736
0,12,3,0.343659224233488,0.307002336118974
0,12,4,0.355564903298932,0.307953680076515
0,12,5,0.335662329381958,0.302237582302247
0,12,6,0.33571212855529,0.337597420878373
0,12,7,0.326360980352042,0.285444027523413
0,12,9,0.318981231871527,0.266175477855736
0,12,10,0.346296829105846,0.307002336118974
0,12,11,0.32618789525906,0.307953680076515
0,12,12,0.349680505792488,0.302237582302247
0,12,13,0.38952325870215,0.337597420878373
0,12,14,0.37710039577883,0.285444027523413
0,12,16,0.343508879432246,0.266175477855736
0,12,17,0.380471708892577,0.307002336118974
0,12,18,0.369914765882767,0.307953680076515
0,12,19,0.382946443203158,0.302237582302247
0,12,20,0.39617954274259,0.337597420878373
0,12,21,0.347364857790812,0.285444027523413
0,12,23,0.404138273462887,0.266175477855736
0,12,24,0.191733537185619,0.307002336118974
0,12,25,0,0.307953680076515
0,12,26,0.284435420535599,0.302237582302247
0,12,27,0.33728837039919,0.337597420878373
0,12,28,0.276894073683268,0.285444027523413
0,12,30,0.3429175100536,0.266175477855736
0,12,31,0.28375521492931,0.307002336118974
